,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
6048,Kerala,Kozhikode,CALICUT AIR CARGO COMPLEX,"CALICUT AIRCARGO COMPLEX, CALICUT AIRPORT,CALICUT",THOMAS JACOB,50,75.78041,11.2587531
6049,Kerala,Kozhikode,INSAF EXPORTS,"INSAF EXPORTS, PULIMOOT ROAD,BEFORE,CALICUT",UMMAR KOYA,2,75.78041,11.2587531
6050,Kerala,Kozhikode,K T Abdul Majeed,Mukkam,,278,75.9952897,11.3214948
6051,Kerala,Kozhikode,KOZHIKODE,nan,O.Sreenivasan,12254,,
6052,Kerala,Kozhikode,N K Abdulrahiman,Omasseri,,183,75.9622899,11.3650708
6053,Kerala,Malappuram,Kakkancherry,nan,P G Suresh Babu,6350,,
6054,Kerala,Palakkad,C.Chandran,Mathur,,159,,
6055,Kerala,Palakkad,C.K.Mani,Kottopadam,,211,76.3984537,11.0660585
6056,Kerala,Palakkad,C.K.Yousaf,Thachanattukara,,207,76.3217567,10.9534781
6057,Kerala,Palakkad,K Haridas,Kottayi,,68,76.5430429,10.7468677
6058,Kerala,Palakkad,KANJIKODE/PALLAKAD,nan,Renuka Ramachandran,15000,,
6059,Kerala,Palakkad,Milma,PKD[Dot][At]MALABARMILMA[Dot]COOP,Madhavan,10000,-2.9351152,43.2601176
6060,Kerala,Palakkad,Palakkad Ice & Cold Storage,ENQUIRY[At]PKDCOLDSTORAGE[Dot]COM,Dinesh V,,,
6061,Kerala,Palakkad,Thasleej Ice And Cold Storage,ENQUIRY[At]PKDCOLDSTORAGE[Dot]COM,Dinesh,3000,,
6062,Kerala,Thiruvananthapuram,Kala,Balaramapuram,,486,77.0502803,8.4320632
6063,Kerala,Thiruvananthapuram,Ksie,INFO[At]KSIE[Dot]NET,Suresh Kumar D,46780,,
6064,Kerala,Thiruvananthapuram,Mahendran Pillai,Pallickal,,259,76.8101038,8.8260252
6065,Kerala,Thiruvananthapuram,Seaboy Fisheries Pvt Ltd,EUROMARINE[At]HOTMAIL[Dot]COM,Gerge John,300,,
6066,Kerala,Thiruvananthapuram,TRIVANDRUM,nan,M.S. Vijaya Mohan,10000,,
6067,Kerala,Thrissur,ERCMU Ltd,RTICHURDAIRY[Dot]COM,Vincent,3500,,
6068,Kerala,Thrissur,K M Fisheries,FISHERIES[At]EMAIL[Dot]COM,Kochumuhmmed,260,,
6069,Kerala,Thrissur,K.M.FISHERIES,"MARWA SEAFOODS, LIGHTHOUSE JUNCTION,AZHICODE-68067",Mohamed Shefeeq,250,75.3353875,11.9170647
6070,Kerala,Thrissur,TRICHUR,"Kuriachira, Trissur - 680 006",Jos. A.Mooken,32590,76.2144349,10.5276416
6071,Kerala,Thrissur,The Adat Farmers Service Co-Operative Bank,Adat,,4358,,
6072,Kerala,Wayanad,C Raveendran,Kaniyambetta,,436,76.1041436,11.7005871
6073,Kerala,Wayanad,Ideal Trading Co.,Kalpetta Municipality,,608,76.0828087,11.6103277
6074,Madhya Pradesh,Anuppur,Paras Cold Storage,Keshwahi Road,,1000,,
6075,Madhya Pradesh,Ashoknagar,"ANKIT WAREHOUSE, GUNA","Vill. Marup, GunaRoad, Ashoknagar",,2058,77.7318495,24.5775148
6076,Madhya Pradesh,Ashoknagar,Divyansh Warehousing Corporation,"Ghanshyampur Road, Mungaoli, Ashoknagar",,2300,77.7318495,24.5775148
6077,Madhya Pradesh,Ashoknagar,"GROUP 4 WAREHOUSE, GUNA","Bansakhedi, Ashoknagar",,956,77.7318495,24.5775148
6078,Madhya Pradesh,Ashoknagar,Metro Warehouse,"Rawsar, Essagarh Road, Ashoknagar",,2400,77.7318495,24.5775148
6079,Madhya Pradesh,Ashoknagar,Ruchi Infrastructure Ltd.,Parasari Tikaram,,7038,77.725178,24.6093537
6080,Madhya Pradesh,Ashoknagar,"SETH HARIRAM WAREHOUSE, GUNA","Village Marup, Ashok Nagar, Guna",,2058,77.3001762,24.6323648
6081,Madhya Pradesh,Ashoknagar,"VAIBHAV WAREHOUSE, GUNA","BARKHEDI, PADHIYA, ASHOK NAGAR, GUNA",,2200,77.3001762,24.6323648
6082,Madhya Pradesh,Balaghat,Anand Warehouse,"Village Khamoriya, Katangi",,1000,37.6892062,-1.4092763
6083,Madhya Pradesh,Balaghat,BALAGHAT,nan,R.K. Singh,11032,,
6084,Madhya Pradesh,Balaghat,Satnam Warehouse,"Village Wara, Tehsil Waraseoni",,1750,80.0620162,21.7716023
6085,Madhya Pradesh,Balaghat,Shivram Sahu Warehouse,"Vill. Mohgaon, Post. Jam, Teh. Lalbarra",,300,80.0506981,21.9388494
6086,Madhya Pradesh,Balaghat,Uma Choudary Warehouse,"Dhanshwa, Balaght",,1000,80.1838293,21.812876
6087,Madhya Pradesh,Balaghat,Vardhaman Warehouse,"Vill. Garra, Teh. Lalghat, Distt. Balaghat",,1000,80.365865,21.8603434
6088,Madhya Pradesh,Barwani,Genesh Warehouse,Plot.No 137 Eklara Re Havilitation,,152,,
6089,Madhya Pradesh,Barwani,Sanjay Shobharam Patidar,"Anjad, Thikari",,999,75.3946562,22.0707175
6090,Madhya Pradesh,Barwani,Sanwaliya Warehousing,"Village Ojhar Teh. Rajpur, Dist. Badwani",,1600,75.0611147,21.835878
6091,Madhya Pradesh,Betul,"BALAJI WAREHOUSE, BETUL",Badora,,4516,77.8975389,21.8814829
6092,Madhya Pradesh,Betul,Bharti & Reena Warehosue,Village Multai Teh Betul,,1912,78.2571256,21.7751821
6093,Madhya Pradesh,Betul,Kantishiva Warehouse,"Nagpur Road,Badora",,2430,77.8975389,21.8814829
6094,Madhya Pradesh,Betul,Kusumdevi Agarwal,"Vill Chouthiya,Multai,Betul",,1000,77.8960201,21.9011601
6095,Madhya Pradesh,Betul,Laxmichand Agarwal,"Vill Chouthiya,Multai,Betul",,2000,77.8960201,21.9011601
6096,Madhya Pradesh,Betul,Leelawati Sahu Warehouse,"Chandora Khurd, Teh. Multai, Dist. Betul",,1000,77.7452081,21.9671753
6097,Madhya Pradesh,Betul,M/S.Betul Oils & Flours Ltd.,"Koshi Industrial Area ,",,9579,,
6098,Madhya Pradesh,Betul,Purushottam Das Agarwal,"Vill Chouthiya,Betul",,1000,77.8960201,21.9011601
6099,Madhya Pradesh,Betul,Rathore Warehouse,Village Batama Betul,,3000,77.9138889,21.8830138
6100,Madhya Pradesh,Betul,Ruchi Infrastructure Ltd.,"Ankabadi,",,6251,,
6101,Madhya Pradesh,Betul,"SUBHADRA WAREHOUSE, BETUL","BETUL BAZAR, BETUL",,250,77.8960201,21.9011601
6102,Madhya Pradesh,Betul,Sevra Project Warehosue,Village Ankabadi,,12146,83.4710234,19.239733
6103,Madhya Pradesh,Betul,Shiv Sarojini Warehouse,Vill-Hinotia Betul,,3350,77.8960201,21.9011601
6104,Madhya Pradesh,Betul,"TIRUPATI WAREHOUSE, BETUL",Badora,,4516,77.8975389,21.8814829
6105,Madhya Pradesh,Betul,Tirupati Warehouse,"Chapra Mall, Shahpura",,995,75.9611437,27.3842893
6106,Madhya Pradesh,Betul,Vyankatesh Warehouse,Bayawadi,,3300,77.9367409,21.8377752
6107,Madhya Pradesh,Bhind,Aditya Kaurav,Gora,,906,,
6108,Madhya Pradesh,Bhind,BHIND,nan,O.P.Gupta,10000,,
6109,Madhya Pradesh,Bhind,Bhagawati Estate Warehouse,Deenpura,,5500,78.8141953,26.594326
6110,Madhya Pradesh,Bhind,"Bhagawati Warehouse, Bhind","Vill. Dinpura,Itawa Road",,3875,76.4139981,25.6452313
6111,Madhya Pradesh,Bhind,Bhagwati Estate WH,Dinapura Itawah Rd,,1000,78.6955251,27.0506868
6112,Madhya Pradesh,Bhind,Bhagwati Seet Grah,EATAWA ROAD,Neeraj,,79.027659,26.7829103
6113,Madhya Pradesh,Bhind,Chaudhary Dilip Singh Cold Storage,Didi,,8000,,
6114,Madhya Pradesh,Bhind,Chaudhri Dilip Singh Cold Storage,VILLAGE DD PHOOPH ROAD,Gajendr,,,
6115,Madhya Pradesh,Bhind,GURU KRIPA AGRITECH PVT.LTD.,"Gurikha,",,8250,,
6116,Madhya Pradesh,Bhind,Hindustan Cold Storage,GWALIOR ROAD,Subhash Jain,1159,78.1558354,26.2609387
6117,Madhya Pradesh,Bhind,Kachhawaha Warehouse,Vill-Baisapura Teh-Lahar Bhind,,4500,78.9443807,26.193891
6118,Madhya Pradesh,Bhind,Kailasi Devi Warehouse,Village Mudiakheda Bhind,,3330,78.7860916,26.5637768
6119,Madhya Pradesh,Bhind,Laxmi State Warehouse,"Village Deenapur , Itawah Road",,5000,79.1774032,26.6604851
6120,Madhya Pradesh,Bhind,MALANPUR,nan,Indal Singh,16000,,
6121,Madhya Pradesh,Bhind,Neelam Cold Storage,LAHAR RPAD INDUSTRIAL AREA,Asko Ashok Kumar,6237,,
6122,Madhya Pradesh,Bhind,Padma Cold Storage,EATAWA ROAD,Sanjay Jain,4100,79.027659,26.7829103
6123,Madhya Pradesh,Bhind,R G Warehouse,Kiratpura,,3600,78.7844548,26.5497819
6124,Madhya Pradesh,Bhind,"S.T. Cold Storage Pvt Ltd, Bhind",Etawah,,4638,79.027659,26.7829103
6125,Madhya Pradesh,Bhind,Savitri Estate Warehouse,Village Deenapura Teh. Bhind,,2000,78.7860916,26.5637768
6126,Madhya Pradesh,Bhind,Yadunath Cold Storage,LAHAR ROAD CHUNGI NAKA,Rajkumar Porwal,5759,,
6127,Madhya Pradesh,Bhopal,Adarsh Warehouse,"Duparia, Huzur, Berasia Road, Bhopal",,1000,77.412615,23.2599333
6128,Madhya Pradesh,Bhopal,Aswani Warehouse,"Kolhukhedi,Hajur, Bhopal",,3000,77.412615,23.2599333
6129,Madhya Pradesh,Bhopal,BHOPAL-I,nan,D.N.Sharma,40740,,
6130,Madhya Pradesh,Bhopal,BHOPAL-II,nan,R.S.Gupta,15544,,
6131,Madhya Pradesh,Bhopal,Bhargava Industries,13-17 INDUSTRIAL STATE,A.P Pandey,2337,,
6132,Madhya Pradesh,Bhopal,Bhopal Cold Storage,ALI[Dot] RAHIL[At]YAHOO[Dot]COM,Rahil Ali,,,
6133,Madhya Pradesh,Bhopal,Bhopal Dugdh Sangh Sahkari Maraysdit,BSDS[At]SANCHARNET[Dot]IN,K.S Mishra,292,,
6134,Madhya Pradesh,Bhopal,Deepak Warehouse,"Rapadiya, Hujur",,4000,,
6135,Madhya Pradesh,Bhopal,Gangotri Cold,Lambakheda,,6253,77.4034927,23.3265702
6136,Madhya Pradesh,Bhopal,Gangotri Cold Storage,VILL- LAMBAKHEDA,Sunder Singh Yadv,5000,77.4034927,23.3265702
6137,Madhya Pradesh,Bhopal,Laxmi Ware House,"Bhaisonda ,Teh. Berasia Bhopal",,2000,77.4314466,23.6278576
6138,Madhya Pradesh,Bhopal,M G Warehouse,"Narela Bajyaft, Berasiya, Bhopal",,1000,77.412615,23.2599333
6139,Madhya Pradesh,Bhopal,MPWLC,Berasiya,,1066,77.4314466,23.6278576
6140,Madhya Pradesh,Bhopal,MPWLC- Berasia,"Berasia, Bhopal",,1800,77.412615,23.2599333
6141,Madhya Pradesh,Bhopal,"Rathi Warehouse, Bhopal","Bairopur, Huzur",,3920,,
6142,Madhya Pradesh,Bhopal,Satguru Cold Storage And Ice Factory,DEEPAKJEAWANI002[At]GMAIL[Dot]COM,Deepak Jeswani,1100,,
6143,Madhya Pradesh,Bhopal,Shiv Shakti Warehouse,"Nipaniyajat, Huzur, Bhopal",,2000,77.412615,23.2599333
6144,Madhya Pradesh,Bhopal,Shree Balaji Warehouse,"Narela Bajyaft, Khajuria Ramdas, Berasia",,1000,77.4314466,23.6278576
6145,Madhya Pradesh,Bhopal,Shri Sai Warehouse,Village Kotra Chopda Teh Berasia,,7379,77.4314466,23.6278576
6146,Madhya Pradesh,Bhopal,"Sumangal Warehouse, Bhopal",Lambakheda,,1000,77.4034927,23.3265702
6147,Madhya Pradesh,Bhopal,Verma Warehouse,nan,Tarun,105136,,
6148,Madhya Pradesh,Bhopal,Yadav Warehouse,"Sukhi Sevaniya, Huzur",,800,,
6149,Madhya Pradesh,Burhanpur,Ajay Warehouse,"Village Ghagarla, Napanagar, Burhanpur",,100,76.2180095,21.3145021
6150,Madhya Pradesh,Burhanpur,Asharam Warehouse,"Loni, Burhanpur",,100,76.2180095,21.3145021
6151,Madhya Pradesh,Burhanpur,Ashwin Warehouse,"Chulkhan, Burhanpur",,100,76.2180095,21.3145021
6152,Madhya Pradesh,Burhanpur,BURHANPUR-I,nan,D.D.Singh,27200,,
6153,Madhya Pradesh,Burhanpur,Jajoo Warehouse,"Village Sarola, Nepanagar, Dist. Burhanpur",,200,76.3637285,21.3900652
6154,Madhya Pradesh,Burhanpur,Kalu Dina Patil Warehouse,"Village Sitapur, Bodarli",,250,76.3598531,21.2500409
6155,Madhya Pradesh,Burhanpur,M/S Burahanpur Cold Storage Co.,ZAHEERSODAWALA[At]GMAIL[Dot] COM,Zheer Sodawala,819,,
6156,Madhya Pradesh,Burhanpur,Madhukar Ramu Patil,"Shahpur, Burhanpur",,230,76.2180095,21.3145021
6157,Madhya Pradesh,Burhanpur,Maharaja Warehouse,"Aemagird, Burhanpur",,1600,76.2180095,21.3145021
6158,Madhya Pradesh,Burhanpur,Maheshwari Warehouse,"Saikheda, Post Doiphodia, District Burhanpur",,100,76.3637285,21.3900652
6159,Madhya Pradesh,Burhanpur,Pandurang Warehouse,Badjhiri,,100,77.2778694,23.1283773
6160,Madhya Pradesh,Burhanpur,Pundlik Rao Warehouse,"Village Titgaon, Teh. Nepanagar, Dist. Burhanpur",,100,76.3637285,21.3900652
6161,Madhya Pradesh,Chhatarpur,Agarwal Warehouse,Village Nowgong,,1875,92.6838111,26.348009
6162,Madhya Pradesh,Chhatarpur,Agrawal Warehouse Corproation,Tarera ( Hama) Chhattapur,,3063,79.6221368,24.9617588
6163,Madhya Pradesh,Chhatarpur,Agroha Warehouse,Rajnagar,,1000,86.1606733,26.3950012
6164,Madhya Pradesh,Chhatarpur,Agroha Warehouse,"Village Mauraha, Chhatarpur",,1000,79.5910058,24.9167821
6165,Madhya Pradesh,Chhatarpur,Akhilesh Kumar Asati WH,Khairon,,750,,
6166,Madhya Pradesh,Chhatarpur,Akhleshwar Warehouse,"Ganj,Rajnagar",,2000,86.1606733,26.3950012
6167,Madhya Pradesh,Chhatarpur,Amrit Warehouse,"Gunj, Rajnagar, Chhattarpur",,1500,77.1848254,28.4958562
6168,Madhya Pradesh,Chhatarpur,Archana Warehouse,Chandranagar,,1000,76.6773655,10.7761656
6169,Madhya Pradesh,Chhatarpur,B D More Warehouse,Nowgong,,1300,79.4396622,25.0622533
6170,Madhya Pradesh,Chhatarpur,B.B. Jain Warehouse,"Alipura, Loundi",,1000,80.0045171,25.1400067
6171,Madhya Pradesh,Chhatarpur,Bajrang Warehouse,"Virpura, Nowgang",,1000,79.4396622,25.0622533
6172,Madhya Pradesh,Chhatarpur,Balaji Warehouse,Badamalahara,,600,79.3071196,24.5641213
6173,Madhya Pradesh,Chhatarpur,Balaji Warehouse,"Ishanagar, Chhatarpur",,2400,79.5910058,24.9167821
6174,Madhya Pradesh,Chhatarpur,Bhagirath Warehouse,"Thatewara, Nowgong, Chhatarpur",,1600,79.5910058,24.9167821
6175,Madhya Pradesh,Chhatarpur,Bholebaba Warehouse,"Chandla, Chhatarpur",,,79.5910058,24.9167821
6176,Madhya Pradesh,Chhatarpur,Bundelkhand Warehouse,"Chandla, Chhattarpur",,1300,77.1848254,28.4958562
6177,Madhya Pradesh,Chhatarpur,CHHATARPUR,nan,Man Singh,8187,,
6178,Madhya Pradesh,Chhatarpur,Chitrakoot Warehouse,"Madha, Loundi",,1000,80.0045171,25.1400067
6179,Madhya Pradesh,Chhatarpur,Chitransh Warehouse,Maheba,,1000,79.473904,24.9813401
6180,Madhya Pradesh,Chhatarpur,Choudhary Warehouse,"Barat, Nowgaon",,700,79.4396622,25.0622533
6181,Madhya Pradesh,Chhatarpur,Chourasia Warehouse,Garhimalehara,,1000,,
6182,Madhya Pradesh,Chhatarpur,Damodar Prasad Tiwari,"Garroli Road, Nowgong, Dist. Chhatarpur",,500,79.5910058,24.9167821
6183,Madhya Pradesh,Chhatarpur,Devadia Warehouse,Badamalhara,,1000,79.3071196,24.5641213
6184,Madhya Pradesh,Chhatarpur,Ganeshprasad Agrawal Warehouse,Ishanagar,,1000,79.4084928,24.8528434
6185,Madhya Pradesh,Chhatarpur,Gupta Warehouse,"Chandrapura, Chhatarpur",,580,79.5910058,24.9167821
6186,Madhya Pradesh,Chhatarpur,Harsh Warehouse,"Gaurihar, Chhattarpur",,2000,77.1848254,28.4958562
6187,Madhya Pradesh,Chhatarpur,Jagat Narain Rusia Warehouse,"HAMA, CHHATARPUR",,3000,79.5910058,24.9167821
6188,Madhya Pradesh,Chhatarpur,Jagatnarayan Rusia Warehouse,Hama,,2000,,
6189,Madhya Pradesh,Chhatarpur,Jagdish Agrawal Warehouse,"Sarsed, Nowgong",,450,79.4396622,25.0622533
6190,Madhya Pradesh,Chhatarpur,Jai Maa Ambe Warehouse,Village Gadhi Teh Nowgong,,1783,92.6838111,26.348009
6191,Madhya Pradesh,Chhatarpur,Jata Shankar Cold Storage,DHARI,Kuldeep Pathak,,71.0252571,21.326649
6192,Madhya Pradesh,Chhatarpur,Jata Shankar Warehouse Unit I,"Village Hama, Chhattarpur",,1000,77.1848254,28.4958562
6193,Madhya Pradesh,Chhatarpur,Jata Shankar Warehouse Unit II,"Hama, Chhatarpur",,1000,79.5910058,24.9167821
6194,Madhya Pradesh,Chhatarpur,Kamtanath Warehouse,"Village Madha(Laundi), Chhattarpur",,1000,77.1848254,28.4958562
6195,Madhya Pradesh,Chhatarpur,Kesar Warehouse,"Ranipura, Harpalpur, Chhattarpur",,2300,77.1848254,28.4958562
6196,Madhya Pradesh,Chhatarpur,Khare Warehouse,"Nowgong, Chhattarpur",,250,77.1848254,28.4958562
6197,Madhya Pradesh,Chhatarpur,Kiran Warehouse,"Chandra Nagar, Rajnagar, Chhatarpur",,1000,79.5910058,24.9167821
6198,Madhya Pradesh,Chhatarpur,Kisan Warehouse,"Gulganj, Bijawar, Chhattarpur",,1000,77.1848254,28.4958562
6199,Madhya Pradesh,Chhatarpur,M/S Rai Ice Factory & Cold Storage,ALIPURA,Arun Kumar Rai,2346,79.3472597,25.1758506
6200,Madhya Pradesh,Chhatarpur,Ma Bhagawati Warehouse,"Kaithokar Road, Nowgong",,750,79.4396622,25.0622533
6201,Madhya Pradesh,Chhatarpur,Ma Kali Warehouse,Hamma,,1000,,
6202,Madhya Pradesh,Chhatarpur,Maa Gayatri Warehouse,Chandla,,1000,80.1958755,25.0742204
6203,Madhya Pradesh,Chhatarpur,Maa Karma Warehouse,Village Dharari,,1344,77.7823973,28.2938386
6204,Madhya Pradesh,Chhatarpur,Maa Parvati Warehouse,"Veerpura, Nowgong",,1500,79.4396622,25.0622533
6205,Madhya Pradesh,Chhatarpur,Mahakal Warehouse,"Village Ganj, Teh Rajnajar",,1000,79.913872,24.8903367
6206,Madhya Pradesh,Chhatarpur,Martand Warehouse,"Nowgong, Chhatarpur",,,79.5910058,24.9167821
6207,Madhya Pradesh,Chhatarpur,Om Kailash Warehouse,Basari Rajnagar,,3063,91.8562218,24.5307223
6208,Madhya Pradesh,Chhatarpur,Pandey Warehouse,"Sarvai, Gaurihar, Chhattarpur",,1000,77.1848254,28.4958562
6209,Madhya Pradesh,Chhatarpur,Pooja Warehouse,"Village Bagota, Ishanagar",,2257,79.4084928,24.8528434
6210,Madhya Pradesh,Chhatarpur,Raj Warehouse,"Bijawar, Chhattarpur",,1000,77.1848254,28.4958562
6211,Madhya Pradesh,Chhatarpur,Rameshchand Namdeo WH-II,"Village Dhamora, Teh. & Dist. Chhatarpur",,2000,79.5910058,24.9167821
6212,Madhya Pradesh,Chhatarpur,"SRI RAM Anaaj Bhandran Griha, CHHATARPUR","RAJNAGAR, CHHATARPUR",,910,79.5910058,24.9167821
6213,Madhya Pradesh,Chhatarpur,SSom Warehouse,"Bijawar, Chhatarpur",,1000,79.5910058,24.9167821
6214,Madhya Pradesh,Chhatarpur,Sakshi Warehouse,Ganj,,1000,51.2129066,31.3772816
6215,Madhya Pradesh,Chhatarpur,Shikharchand & Rameshchand Jain Warehouse,Bodour,,1000,,
6216,Madhya Pradesh,Chhatarpur,Shiv Kishori Warehouse,Bagouta,,3800,,
6217,Madhya Pradesh,Chhatarpur,Shivam Warehouse,"Dhamora, Chhatarpur",,800,79.5910058,24.9167821
6218,Madhya Pradesh,Chhatarpur,Shree Kamtanath Warehouse,"Maharajpur Road, Garhimalhera",,2000,79.6740663,25.0401519
6219,Madhya Pradesh,Chhatarpur,Shri Balaji Warehouse,"Nowgong,Chhatarpur",,2000,79.5910058,24.9167821
6220,Madhya Pradesh,Chhatarpur,Shri Krishna Warehouse,Village Ishanagar,,1000,79.4084928,24.8528434
6221,Madhya Pradesh,Chhatarpur,Shri Krishna Warehouse,"Jhijhan, Nowgong",,1000,79.4396622,25.0622533
6222,Madhya Pradesh,Chhatarpur,Shri Ram Warehouse,"Village Madha(Laundi), Chhattarpur",,1000,77.1848254,28.4958562
6223,Madhya Pradesh,Chhatarpur,Shri Suparsav Warehouse,"Bhagwan, Badamalhara, Chhatarpur",,550,79.5910058,24.9167821
6224,Madhya Pradesh,Chhatarpur,Shyama Warehouse,"Dharmapura, Nowgong, Chhatarpur",,1800,79.5910058,24.9167821
6225,Madhya Pradesh,Chhatarpur,Singh Warehouse,"Boodor, Badamalhera",,1300,79.3071196,24.5641213
6226,Madhya Pradesh,Chhatarpur,Sri Krishna Warehouse,"Rajpura, Bijawar",,1000,79.4956974,24.6273421
6227,Madhya Pradesh,Chhatarpur,Sunder Devi Warehouse,"Bachhroniya, Chhattarpur",,500,77.1848254,28.4958562
6228,Madhya Pradesh,Chhatarpur,Trirupati Warehouse,Village Bhagawa Teh Bara Malhera,,1000,,
6229,Madhya Pradesh,Chhatarpur,Vikash Warehouse,Badamalahara,,1000,79.3071196,24.5641213
6230,Madhya Pradesh,Chhatarpur,Virthare Warehouse,"Mouli, Badamalahara",,600,79.3071196,24.5641213
6231,Madhya Pradesh,Chhindwara,"AMIT TULASYAN WAREHOUSE, CHHINDWARA","PARTALA, CHHINDWARA",,500,78.9381729,22.057437
6232,Madhya Pradesh,Chhindwara,Agrawal Warehouse,Vill-Lehgadua Chindwara,,3650,78.974845,22.09338
6233,Madhya Pradesh,Chhindwara,Chandak Warehouse,"Leg Gadua, Chhindwara",,4650,78.9381729,22.057437
6234,Madhya Pradesh,Chhindwara,Dubey Warehouse,"Village Sitapur, Chourai, Chhindwara",,1980,78.9381729,22.057437
6235,Madhya Pradesh,Chhindwara,Dubey Warehouse,"Sitapur, Chourai, Chhindwara",,1000,78.9381729,22.057437
6236,Madhya Pradesh,Chhindwara,"JAIN WAREHOUSE, CHHINDWARA",Seoni-Pranmoti,,970,78.9655901,22.0633881
6237,Madhya Pradesh,Chhindwara,K S Warehouse,Seoni Pranmoti,,1950,78.9655901,22.0633881
6238,Madhya Pradesh,Chhindwara,Krishak Cold Storage,NARSINGHPUR ROAD,Hariraman Singh,875,86.3217661,21.1482483
6239,Madhya Pradesh,Chhindwara,"PATNI WAREHOUSE, CHHINDWARA",Seoni-Pranmoti,,982,78.9655901,22.0633881
6240,Madhya Pradesh,Chhindwara,Patidar Cold Storage,PARASIA NAKA,Pradeep Kankhra,6000,78.9241564,22.0604174
6241,Madhya Pradesh,Chhindwara,Sai Warehouse,Pandhurna,,2466,78.5291706,21.5925296
6242,Madhya Pradesh,Chhindwara,Shanti Cold Storage,SEONI ROAD,Kundan Kumar Saw,,79.8842561,22.3527024
6243,Madhya Pradesh,Chhindwara,Sharma Warehouse,"Kabadia, Chhindwara",,2000,78.9381729,22.057437
6244,Madhya Pradesh,Chhindwara,Shri Narmada Warehouse,"Singodi,Amarwara",,2685,79.168537,22.2982696
6245,Madhya Pradesh,Chhindwara,Shri Sahu Warehouse,"Seoni Pranmoti, Chhindwara",,1218,78.9381729,22.057437
6246,Madhya Pradesh,Chhindwara,Shri Tirupati Warehouse,"Vill.Kusmeli, Teh. & Distt. Chhindwara",,375,78.9381729,22.057437
6247,Madhya Pradesh,Chhindwara,Smt Trupti Shukla,"Kusmeli,",,1000,,
6248,Madhya Pradesh,Dhar,PITAMPUR,nan,J.P.Reshwal,8586,,
6249,Madhya Pradesh,Dhar,Sarveshvar Entarprises Pvt Ltd,MHOW NIMACH ROAD SEC 1 PITHAMPUR,Ram Singh Yadav,6000,75.6915113,22.6184403
6250,Madhya Pradesh,East Nimar,KHANDWA BD,nan,Rameshwar Dayal,70000,,
6251,Madhya Pradesh,East Nimar,KHANDWA-II,nan,Fauzdar Ram,27367,,
6252,Madhya Pradesh,Guna,Gitanjali Cold Storage,GUNA ROAD KUMBHRAJ,Manish Kasat,6000,77.0550072,24.3732693
6253,Madhya Pradesh,Guna,Radhika Cold Storage,CHATTISGARH ROSD,P.C.Sharma,,81.8661442,21.2786567
6254,Madhya Pradesh,Gwalior,Agrasen Cold Storage,OLD CHHAWNI,Suresh Agarwal,4800,75.8757064,22.7082479
6255,Madhya Pradesh,Gwalior,Agrasen Cold Storage Pvt Lmt,OLD CHHAWNI,Suresh Agarwal,3800,75.8757064,22.7082479
6256,Madhya Pradesh,Gwalior,Bansal Cold Storage,OLD CHHAWNI AB ROAD,Sandeep Sahani,3833,75.8787019,22.7071253
6257,Madhya Pradesh,Gwalior,Davar Cold Store,TANSEN ROAD LOKO,Girraj,,,
6258,Madhya Pradesh,Gwalior,Dhruv Cold Storage,GOLE KA MANDIR ROAD,S.B. Bhadouria,2800,78.2122666,26.2327767
6259,Madhya Pradesh,Gwalior,GWALIOR,nan,Vishnu Dev,19750,,
6260,Madhya Pradesh,Gwalior,Ganpati Cold Storage,OLD CHHAWANI,Ajay Gupta,,,
6261,Madhya Pradesh,Gwalior,Jai Balaji Ji Cold Storage Pvt Ltd,DEEPAKJAISWANI4EVER[At]GMAIL[Dot]COM,Deepak Jaiswani,2800,,
6262,Madhya Pradesh,Gwalior,Jai Mahakal Old Storage,OLD CHHAWNI GANGAPUR,Mahesh Agarwal,4447,75.8757064,22.7082479
6263,Madhya Pradesh,Gwalior,Ok Jai Balaji,OLD CHHAWNI,S.K. Shivhare,9000,75.8757064,22.7082479
6264,Madhya Pradesh,Gwalior,Parikshit Cold Storage,GOLE KA MANDIR LINK ROAD,Sudhendra Parmar,2800,,
6265,Madhya Pradesh,Gwalior,Prakash Cold Storage,OLD CHHAWANI,Jitendra Gupta,9200,,
6266,Madhya Pradesh,Gwalior,R.V.S. Cold Storage,OLD CHHAWANI,Govind Gupta,,,
6267,Madhya Pradesh,Gwalior,Saroj Cold Storage,JHANSI ROAD VICKI FACTORY,Santosh Verma,8000,78.1449936,26.1749099
6268,Madhya Pradesh,Gwalior,Saroj Old Storage,VICKEY FACTORY JHASI ROAD,Santosh,8000,78.1449936,26.1749099
6269,Madhya Pradesh,Gwalior,Sudarshan Cold Storage And Ice Factory,CHHATRI BAZAR,Devendra Gupta,1837,71.2090171,22.0379781
6270,Madhya Pradesh,Gwalior,Sudarshan Cold Storage Froot And Vegetavel,MOTIJHEEL,Arvind Gupta,,90.417231,23.7329724
6271,Madhya Pradesh,Gwalior,Sudarshan Presarvation,MOTIJHEEL TRASPORT NAGAR GWALIOR,Jagvendra Gupta,,78.1382707,26.2503262
6272,Madhya Pradesh,Hoshangabad,SOHAGPUR,nan,D.C.Gujarati,5000,,
6273,Madhya Pradesh,Indore,Aadarsh Sheet Grah,NEAR STATION RAO,Vishvlal Sharma,10000,,
