,Location Name,Longitude,Latitude
7055,Dist.Buldana,76.1841701,20.5292147
7056,Tal. Buldana,76.1841701,20.5292147
7057,Tq.Chikhli,73.0568149,20.7602555
7058,Tal. Sangrampur,,
7059,Tal. Sangrampur,,
7060,Buldhana,76.1841701,20.5292147
7061,Dist. Buldhana,76.3637285,20.4560976
7062,DIST:BULDHANA,76.3637285,20.4560976
7063,DIST.BULDHANA &GUT NO 216S.NO 216 AT DONGARKHANDALA Tq & Dist BuldhanaI,76.2964224,20.4879267
7064,Buldhana,76.1841701,20.5292147
7065,Buldhana,76.1841701,20.5292147
7066,Buldhana,76.1841701,20.5292147
7067,Dist: Buldhana,76.3637285,20.4560976
7068,Kalyana,,
7069,At Lonar Buldana,76.522354,19.984796
7070,Jambhul,,
7071,Pine 443 204,,
7072,Chikhali,73.8196095,18.6824723
7073,Chikhali,73.8196095,18.6824723
7074,Tq.Sangrampur,,
7075,Tunki Tal Sangrampur Dist Buldhana,76.6918004,21.111388
7076,Nandura,76.4505243,20.8307334
7077,Buldana,76.1841701,20.5292147
7078,Deulgaon Mali,76.4917322,20.1984902
7079,Individual Khed,73.3987688,17.7197035
7080,Deulgaonraja,76.0339052,20.0185658
7081,Asagaon,73.769135,15.599483
7082,Tq:Khamgaon,76.5650829,20.7131695
7083,Sajanpuri,76.8591235,27.3423496
7084,Tq.Chikhali,73.8196095,18.6824723
7085,Anjani Bk,76.6483238,20.1729941
7086,Tal. Mehkar,76.571318,20.1477543
7087,Sajanpuri,76.8591235,27.3423496
7088,Tq.Chikhali,73.8196095,18.6824723
7089,Sajanpuri,76.8591235,27.3423496
7090,Dist: Buldhana - 443204,76.0623979,19.9890318
7091,Chikhali,73.8196095,18.6824723
7092,A/P-Chikhali,73.8196095,18.6824723
7093,Khaperkhada,79.1095137,21.2638998
7094,Khaperkhada,79.1095137,21.2638998
7095,Undri,73.9095279,18.4566651
7096,Chikhli,73.0568149,20.7602555
7097,Sajanpuri,76.8591235,27.3423496
7098,Tal. & Dist. Buldana,76.1841701,20.5292147
7099,Malkapur,76.2026077,20.8843273
7100,,,
7101,Dist. Buldhana,76.3637285,20.4560976
7102,Sajanpuri,76.8591235,27.3423496
7103,Ugala,76.9783562,30.1930097
7104,Dist: Buldhana,76.3637285,20.4560976
7105,Sajanpuri,76.8591235,27.3423496
7106,Tal. Malkapur,76.2026077,20.8843273
7107,Tq:Shegaon,76.6910458,20.7929874
7108,Khaperkhada,79.1095137,21.2638998
7109,Khaperkhada,79.1095137,21.2638998
7110,Sajanpuri,76.8591235,27.3423496
7111,Sajanpuri,76.8591235,27.3423496
7112,Sajanpuri,76.8591235,27.3423496
7113,Malkapur,76.2026077,20.8843273
7114,Malkapur,76.2026077,20.8843273
7115,Malkapur,76.2026077,20.8843273
7116,Tq:Shegaon,76.6910458,20.7929874
7117,MIDC Khamgaon,76.5343721,20.7293918
7118,Jaisinghpur,76.5979445,31.8996435
7119,Mkt Yard-Chandur Bazar,77.7394856,21.2338919
7120,Morgaon-A,74.3206208,18.2726478
7121,Nandgaon Khandeswar,77.8338693,20.6867649
7122,Mehkar,76.571318,20.1477543
7123,Tq:Buldana,76.1841701,20.5292147
7124,Tq:Chikhali,73.8196095,18.6824723
7125,Tq.Mehkar,76.571318,20.1477543
7126,Tq:hikhali,,
7127,Tq.Buldana,76.1841701,20.5292147
7128,Tq.Deulgaon Raja,76.0339052,20.0185658
7129,Mehkar,76.571318,20.1477543
7130,Dongaon,76.7206652,20.1818568
7131,Tq.Malkapur,76.2026077,20.8843273
7132,Talni,76.4852265,19.8764201
7133,Dist: Buldhana,76.3637285,20.4560976
7134,Chikhli,73.0568149,20.7602555
7135,Dist: Buldhana,76.3637285,20.4560976
7136,Mohalgaon,,
7137,Tq.Buldana,76.1841701,20.5292147
7138,Malkapur,76.2026077,20.8843273
7139,Chikhali,73.8196095,18.6824723
7140,Dist: Buldhana,76.3637285,20.4560976
7141,Tq.Malkapur,76.2026077,20.8843273
7142,Dist: Buldhana,76.3637285,20.4560976
7143,Kalyana,,
7144,Dist: Buldhana,76.3637285,20.4560976
7145,Dist: Buldhana,76.3637285,20.4560976
7146,Dongarkhandala,76.2964224,20.4879267
7147,Dist: Buldhana,76.3637285,20.4560976
7148,Dist: Buldhana,76.3637285,20.4560976
7149,Dist: Buldhana,76.3637285,20.4560976
7150,Dist: Buldhana,76.3637285,20.4560976
7151,Tq.Khamgaon,76.5650829,20.7131695
7152,Buldana,76.1841701,20.5292147
7153,Mauje Warkhed,76.2935267,20.7998495
7154,,,
7155,Buldana,76.1841701,20.5292147
7156,Sawargaon Nehu,76.3260992,20.9228616
7157,Dongarkhandala,76.2964224,20.4879267
7158,Warwand,76.6354952,20.3548477
7159,Dongarkhandala,76.2964224,20.4879267
7160,Dongarkhandala,76.2964224,20.4879267
7161,Warwand,76.6354952,20.3548477
7162,Dongarkhandala,76.2964224,20.4879267
7163,Dist: Buldhana,76.3637285,20.4560976
7164,Deulgaon Raja - 443204,76.0339052,20.0185658
7165,Dist. Buldhana,76.3637285,20.4560976
7166,Dist: Buldhana,76.3637285,20.4560976
7167,Anjani Kh.,,
7168,Dist: Buldhana,76.3637285,20.4560976
7169,Buldhana,76.1841701,20.5292147
7170,Tq.Motala,15.0470936,58.5380335
7171,Tq. Malakapur,74.177575,17.2734398
7172,Tq.Chikhali,73.8196095,18.6824723
7173,Tq.Motala,15.0470936,58.5380335
7174,Tq:Mehkar,76.571318,20.1477543
7175,Tq:Lonar,76.522354,19.984796
7176,Dist: Buldhana,76.3637285,20.4560976
7177,Dist: Buldhana - 443 201,76.1841701,20.5292147
7178,Tq. Chikhali,73.8196095,18.6824723
7179,Tq.Motala,15.0470936,58.5380335
7180,Tq.&Dist.Buldana,76.1841701,20.5292147
7181,Tq. SIndividual Khed Raja,73.3987688,17.7197035
7182,Tq:Shegaon,76.6910458,20.7929874
7183,Tq.Motala,15.0470936,58.5380335
7184,Tq:Khamgaon,76.5650829,20.7131695
7185,Tq.Mehkar,76.571318,20.1477543
7186,Tq:Chikhali,73.8196095,18.6824723
7187,Taluk-Sindhkhedraja,76.1259607,19.9525432
7188,Tal & Dist. Buldana,76.1841701,20.5292147
7189,Tq.Motala,15.0470936,58.5380335
7190,Tq.Jalgaon Jamsod,75.5626039,21.0076578
7191,Taluk-Sindhkhedraja,76.1259607,19.9525432
7192,Tq.Chikhali,73.8196095,18.6824723
7193,Tq.Khamgaon,76.5650829,20.7131695
7194,Tq.Chikhali,73.8196095,18.6824723
7195,Dist: Buldhana - 443 201,76.1841701,20.5292147
7196,Tq-Motala,15.0470936,58.5380335
7197,Tq. Buldhana,76.1841701,20.5292147
7198,Tq.Malkapur,76.2026077,20.8843273
7199,Dist: Buldhana,76.3637285,20.4560976
7200,Chikhali,73.8196095,18.6824723
7201,Lonar,76.5225105,19.9866108
7202,Mera,,
7203,Dongaon,76.7206652,20.1818568
7204,Januna,76.579165,20.6905949
7205,Hirwa Khurd,,
7206,Kandvi,,
7207,Paturada,,
7208,Dist. Buldhana,76.3637285,20.4560976
7209,Dist. Buldhana,76.3637285,20.4560976
7210,,,
7211,Buldana,76.1841701,20.5292147
7212,Dist. Buldana,76.1841701,20.5292147
7213,Dongaon,76.7206652,20.1818568
7214,At & Tq. Lonar,76.522354,19.984796
7215,Tal & Dist. Buldana,76.1841701,20.5292147
7216,Tq.Chikhali,73.8196095,18.6824723
7217,Dist. Buldana,76.1841701,20.5292147
7218,Janephal,76.5748309,20.2946811
7219,Deulgaon Raja,76.0339052,20.0185658
7220,Masrul,75.9753516,20.4539457
7221,Tq:SIndividual Hkhedraja,,
7222,Sub Mkt Yard-Pandharkawada,78.5490494,20.0229705
7223,Rajura,79.3662675,19.7774571
7224,Tq.Chamorshi,79.8912813,19.9404944
7225,Bothali,79.027071,20.9668288
7226,Tal. Sindhwahi,,
7227,Navakhala,,
7228,Satari,74.0593872,15.5958931
7229,Tah. Bhadrawati,79.1145675,20.1003298
7230,S Ewahi,,
7231,Kesalpur,82.7920084,22.4152148
7232,Dist. Chandrapur,79.560344,20.2095231
7233,Chimur,79.3718986,20.4952254
7234,Chimur,79.3718986,20.4952254
7235,Kharbi,79.1401289,21.1348064
7236,Gadisurla,79.7343791,19.9785299
7237,Tq. Chimur,79.3718986,20.4952254
7238,SIndividual Hi,,
7239,Mul,,
7240,Gondpipri,79.6852904,19.7153743
7241,Dist. Chandrapur,79.560344,20.2095231
7242,Parsoda,74.8770282,19.9514518
7243,Tq.Brmhapuri,79.8576828,20.6098549
7244,Shankarpur,87.5698638,21.6491352
7245,Dist: Chandrapur,79.560344,20.2095231
7246,Chimur,79.3718986,20.4952254
7247,Chandrapur,79.2961468,19.9615398
7248,Dist: Chandrapur,79.560344,20.2095231
7249,Shegaon,76.6910458,20.7929874
7250,Bhadrawati,79.1145675,20.1003298
7251,Nagbhid,79.6810815,20.5846349
7252,Talodhi,79.6656473,20.4409339
7253,Neri,,
7254,Gondipipari,79.6852904,19.7153743
7255,Korpana,78.9903285,19.7391741
7256,Warora,79.0163018,20.250596
7257,Khambada,78.9864414,20.4398492
7258,Abamakta,79.1410949,20.4437501
7259,Wadadha,80.0898085,20.3375633
7260,Koshi,87.3810727,27.3372148
7261,Khambada,78.9864414,20.4398492
7262,Ambeneri,79.4271363,20.581367
7263,Awalgaon,79.9472502,20.3912377
7264,Jibhagaon,,
7265,Chandankheda,79.2183275,20.263721
7266,Gangalwadi,79.9199698,20.4802238
7267,Saoli,79.8016569,20.0648291
7268,Bramhapuri,79.8576828,20.6098549
7269,Navargaon,79.5884369,20.3700937
7270,Lonwahi,79.6784148,20.2984617
7271,Madheli,78.8517121,20.3089423
7272,Wasala Mumdha,,
7273,Mendaki,,
7274,Pipari,,
7275,Rajurwadi,78.0580609,21.1938873
7276,SIndividual Ewali,,
7277,Mouza - Datala,,
7278,Mouza - Datala,,
7279,More,,
7280,Shankarpur,87.5698638,21.6491352
7281,Vyahad,78.8807247,21.1167576
7282,Wadala Paik,72.863143,19.0148695
7283,Gadchandur,79.1731947,19.7290971
7284,Dist. Chandrapur,79.560344,20.2095231
7285,Dist. Chandrapur,79.560344,20.2095231
7286,Dist. Chandrapur,79.560344,20.2095231
7287,Chandrapur,79.2961468,19.9615398
7288,Chandrapur,79.2961468,19.9615398
7289,Deolgaon Raja,76.0339052,20.0185658
7290,Warora,79.0163018,20.250596
7291,Dhule,74.7748979,20.9042201
7292,Meharaun,84.0270531,26.3204257
7293,SIndividual Hi,,
7294,Chitegaon,75.2895182,19.7584354
7295,Chandankheda,79.2183275,20.263721
7296,Tq.Bramhapuri,79.8576828,20.6098549
7297,Sno-393 At & Tq:Gondpipri,79.6852904,19.7153743
7298,Warora,79.0163018,20.250596
7299,484/172 Adasi,,
7300,Tq:Bhadrawati,79.1145675,20.1003298
7301,At Murbad,73.3888748,19.2611645
7302,Tq:Warora,79.0163018,20.250596
7303,Nagbhid,79.6810815,20.5846349
7304,Tq:Bhadrawati,79.1145675,20.1003298
7305,Bamanwada,72.8597237,19.1028711
7306,Nanda,,
7307,Chargaon,78.7501004,21.2649418
7308,Neri,,
7309,Madhali,73.2190318,18.5090481
7310,Tal Warora,79.0163018,20.250596
7311,Tq:Warora,79.0163018,20.250596
7312,Tq:Rajura,79.3662675,19.7774571
7313,Ajaypur,79.4949945,20.0063491
7314,Tq:Warora,79.0163018,20.250596
7315,At & Tq: Gondpipari,79.6852904,19.7153743
7316,Tq:Mul,,
7317,Tq:Mul,,
7318,Dhaba,,
7319,Tq:Rajura,79.3662675,19.7774571
7320,Tohogaon,79.4886679,19.6686345
7321,Koparna,,
7322,Dhaba,,
7323,Rajura,79.3662675,19.7774571
7324,Arvi,,
7325,Tq. Korpana,78.9903285,19.7391741
7326,Tq. Chimur,79.3718986,20.4952254
7327,Patala,,
7328,Chandrapur,79.2961468,19.9615398
7329,Tal. Chimur,79.3718986,20.4952254
7330,Gondpipri,79.6852904,19.7153743
7331,Tarsa,79.3810485,21.2263294
7332,Gondpipri,79.6852904,19.7153743
7333,Gondpipri,79.6852904,19.7153743
7334,Bhangaram Talodi,30.3839017,10.6377926
7335,Tq:Chandrapur,79.2961468,19.9615398
7336,Bramhapuri,79.8576828,20.6098549
7337,Dist: Chandrapur,79.560344,20.2095231
7338,Tq.Bramhapuri,79.8576828,20.6098549
7339,Taluk-SIndividual Ewahi,,
7340,Tq.Mul,,
7341,Dist: Chandrapur,79.560344,20.2095231
7342,Tq: Saoli,,
7343,Tq:Mul,,
7344,Tq.NAgbhid,79.6810815,20.5846349
7345,Neri,,
7346,Dist: Chandrapur,79.560344,20.2095231
7347,Saoli,79.8016569,20.0648291
7348,Tq:Ballarpur,79.3498917,19.8515663
7349,Tq: Chimur,79.3718986,20.4952254
7350,Tq.Brmahapuri,79.8576828,20.6098549
7351,Gondpipri,79.6852904,19.7153743
7352,Gondpipri,79.6852904,19.7153743
7353,Chandanwahi,79.2507862,19.7444027
7354,Chandanwahi,79.2507862,19.7444027
7355,Rajura,79.3662675,19.7774571
7356,Tq.Chimur,79.3718986,20.4952254
7357,At & Tq.Gondpipri,79.6852904,19.7153743
7358,Tq:Chimur,79.3718986,20.4952254
7359,Tq.Nagbhir,79.6810815,20.5846349
7360,Tq:chimur,79.3718986,20.4952254
7361,Tq.Nagbhir,79.6810815,20.5846349
7362,Tq.Saoli,,
7363,Tal. Chimur,79.3718986,20.4952254
7364,Tq:Warora,79.0163018,20.250596
7365,Dist: Chandrapur,79.560344,20.2095231
7366,Tq.Rajori,74.315191,33.3716143
7367,Gondpipri,79.6852904,19.7153743
7368,Dist; Chandrapur,79.560344,20.2095231
7369,Tq:Saoli,,
7370,TqChimur,,
7371,Tq:Chimur,79.3718986,20.4952254
7372,Dist: Chandrapur � 441225,79.8520818,20.0618585
7373,At Post & Tal. Nagbhid,79.6810815,20.5846349
7374,Dist: Chnadrapur,79.560344,20.2095231
7375,Tq.Brmhapuri,79.8576828,20.6098549
7376,Tq:Saoli,,
7377,Tq.Mul,,
7378,Neri,,
7379,Ajaypur,79.4949945,20.0063491
7380,Tah.Dist: Chandrapur,79.2961468,19.9615398
7381,Tq.Gondpipri,79.6852904,19.7153743
7382,Tq:Mul,,
7383,Tq.Brmhapuri,79.8576828,20.6098549
7384,Tq: Saoli,,
7385,SIndividual Hi,,
7386,Kurja,,
7387,Kharkala,71.3401284,21.4298347
7388,Nanderi Taluk,,
7389,Manora,,
7390,Manora,,
7391,Madheli,78.8517121,20.3089423
7392,SIndividual Ewahi,,
7393,Nandgaon,77.3812494,27.72726
7394,Pardi Tad,,
7395,Mendri,,
7396,Tq.Bramhapuri,79.8576828,20.6098549
7397,Dist. Chandrapur,79.560344,20.2095231
7398,Tq.Warora,79.0163018,20.250596
7399,Tq.Sindewahi,79.6579632,20.2879263
7400,Khutala,79.2422956,19.9756764
7401,Dist: Chandrapur,79.560344,20.2095231
7402,Dist: Chandrapur,79.560344,20.2095231
7403,Tq:Chandrapur,79.2961468,19.9615398
7404,Satari,74.0593872,15.5958931
7405,Rajura,79.3662675,19.7774571
7406,Gadchandur,79.1731947,19.7290971
7407,Murti,,
7408,Dondaicha,74.5563859,21.3245073
7409,Dhule,74.7748979,20.9042201
7410,Balapur Shivar,78.5062362,17.3088602
7411,Gat No108/1/2 At Post Shingave Tal Shirpur Dist Dhule 425405,74.8660641,21.3376496
7412,Dist. Dhule,74.7683583,20.8938496
7413,Dhule,74.7748979,20.9042201
7414,Songir,74.7892951,21.0815474
7415,nan,,
7416,Shirur,74.3775524,18.8249767
7417,Dhule,74.7748979,20.9042201
7418,Dhule,74.7748979,20.9042201
7419,Tq. Dhule,74.7748979,20.9042201
7420,Tq.Sakri,,
7421,Deobhane,74.7746684,21.0134226
7422,Tq.Chamorshi,79.8912813,19.9404944
7423,Chamorshi,79.8912813,19.9404944
7424,Yegalkheda,,
7425,Armori,79.9831032,20.4663454
7426,Dist. Gadchiroli,79.9946769,20.1839687
7427,Dist: Gadchiroli,79.9946769,20.1839687
7428,Tq.Wadsa,,
7429,Tq:Aheri,,
7430,Tq.Wadsa,,
7431,Tq.Desaiganj,79.9653802,20.6202144
7432,Dist: Gadchiroli,79.9946769,20.1839687
7433,Wadadha,80.0898085,20.3375633
7434,Mouza - Kurud,,
7435,Chamorshi,79.8912813,19.9404944
7436,Dhanora,80.3073826,20.2731832
7437,APMC Yard At Gondia,80.1960712,21.4549477
7438,Tq.Goregaon,72.8525696,19.1662566
7439,Amgaon,80.3797834,21.3684301
7440,Dist Gondia,80.1875065,21.2835345
7441,Kaneri,74.2722178,16.6237046
7442,Korambhitola,80.0101724,20.6939132
7443,Tehsil & Dist: Gondia,80.1960712,21.4549477
7444,Dist. Gondia,80.1875065,21.2835345
7445,Kaneri,74.2722178,16.6237046
7446,Mundipar,80.2035463,21.3014296
7447,Tq.Amgaon,80.3797834,21.3684301
7448,Arjuni Mor,80.0395205,20.8179226
7449,Arjuni Morgaon,80.0395205,20.8179226
7450,Arjuni Morgaon,80.0395205,20.8179226
7451,Kudwa,80.1854142,21.477316
7452,Tah Dist: Gondia,80.1960712,21.4549477
7453,ArjunMorgaon,,
7454,Dist: Gondia,80.1875065,21.2835345
7455,Dist.Gondia,80.1875065,21.2835345
7456,Mundipar,80.2035463,21.3014296
7457,Dist: Gondia,80.1875065,21.2835345
7458,Dist: Gondia,80.1875065,21.2835345
7459,Tq:Amgaon,80.3797834,21.3684301
7460,Deori,,
7461,DIST.HINGOLI,77.1024902,19.5781428
7462,DIST.HINGOLI,77.1024902,19.5781428
7463,DIST.HINGOLI,77.1024902,19.5781428
7464,Limbala MIDC,,
7465,Dist. Hingoli,77.1024902,19.5781428
7466,Tal. Hingoli,77.1453846,19.7114963
7467,Tal & Dist. Hingoli,77.1453846,19.7114963
7468,Dist: Pune - 412308,73.9712488,18.4360741
7469,Hingoli,77.1453846,19.7114963
7470,Dist: Hingoli,77.1024902,19.5781428
7471,Dist: Hingoli,77.1024902,19.5781428
7472,Tq:Sengaon,76.8865085,19.7929498
7473,Dist: Hingoli,77.1024902,19.5781428
7474,Girgaon,72.8196689,18.9572287
7475,Tq.Kalamnuri,77.3079806,19.6751188
7476,Tq:Sengaon,76.8865085,19.7929498
7477,Hingoli,77.1453846,19.7114963
7478,Limbala MIDC,,
7479,Limbala MIDC,,
7480,Kamergaon,,
7481,Singi Khamba,76.7798172,19.7879168
7482,Kanerkheda,74.2267367,17.6487439
7483,Singi Khamba,76.7798172,19.7879168
7484,Dist: Hingoli,77.1024902,19.5781428
7485,Tal & Dist: Hingoli,77.1453846,19.7114963
7486,AT POST SHEVALA TAL. KALAMNURI DIST.HINGOLI,77.3079806,19.6751188
7487,Dist. Hingoli,77.1024902,19.5781428
7488,Tal & Dist: Hingoli - 431 513,77.1453846,19.7114963
7489,Dist: Hingoli,77.1024902,19.5781428
7490,Tal & Dist: Hingoli,77.1453846,19.7114963
7491,Dist. Hingoli,77.1024902,19.5781428
7492,Tal & Dist: Hingoli,77.1453846,19.7114963
7493,Tal.Chopdal,,
7494,Dist. Jalgaon,75.5276699,21.0395788
7495,DIST JALGAON,75.5276699,21.0395788
7496,Tq.& Dist.Jalgaon,75.5626039,21.0076578
7497,Dist: Jalgaon,75.5276699,21.0395788
7498,DIST JALGAON,75.5276699,21.0395788
7499,DIST JALGAON,75.5276699,21.0395788
7500,DIST:jalgaon,75.5276699,21.0395788
7501,DIST JALGAON .,75.5276699,21.0395788
7502,DIST:Jalgaon,75.5276699,21.0395788
7503,Dist: Jalgaon,75.5276699,21.0395788
7504,Tal.Bodwad,76.0174308,20.901904
7505,Tal. Chalisgaon,75.0063288,20.4619475
7506,Virode,,
7507,Krishnapuri,80.2568741,13.022889
7508,Dist. Jalgaon,75.5276699,21.0395788
7509,Dist. Jalgaon,75.5276699,21.0395788
7510,Dist: Jalgaon,75.5276699,21.0395788
7511,Bodwad,76.0174308,20.901904
7512,Ainpur,76.0434417,21.1629294
7513,Kanadi,,
7514,Shivani,,
7515,Dist. Jalgaon,75.5276699,21.0395788
7516,Chunchale,73.7213063,19.9572401
7517,Ghodasgaon,76.1261969,21.0261049
7518,Kanalda,,
7519,Shivar,77.0593246,20.688313
7520,Parola,,
7521,Sadashivnagar,77.5812849,13.0068182
7522,Ambad,75.7957383,19.6177051
7523,Varkhde,,
7524,Dist: Jalgaon,75.5276699,21.0395788
7525,Dist: Jalgaon,75.5276699,21.0395788
7526,Dist: Jalgaon,75.5276699,21.0395788
7527,PIN : 425310,75.9695465,20.9139563
7528,Dist. Jalgaon,75.5276699,21.0395788
7529,Dist: Jalgaon,75.5276699,21.0395788
7530,Dist: Jalgaon,75.5276699,21.0395788
7531,A/P-Tandalwadi.Tq:Raver,75.9564843,21.1096446
7532,Tq:Raver,,
7533,Tq:Pachora,75.3491798,20.6588865
7534,Tq.Amalner,75.0639567,21.0448207
7535,Tq:Raver,,
7536,Tq:Pachora,75.3491798,20.6588865
7537,Dist: Jalgaon,75.5276699,21.0395788
7538,G No 321 1 Ap Paldi Bu Sawada Ringangaon Road Tal Dharangaon Dist Jalgaon,75.2741557,21.0145539
7539,Tal. Bhadgaon,75.2290786,20.6692763
7540,Dist. Jalgaon,75.5276699,21.0395788
7541,At Po.Parola,,
7542,Dist. Jalgaon,75.5276699,21.0395788
7543,Dist: Jalgaon � 425310,75.9695465,20.9139563
7544,PIN : 425310,75.9695465,20.9139563
7545,Dist: Jalgaon - 425310,75.9695465,20.9139563
7546,Raver,,
7547,Tq.Bhadgaon,75.2290786,20.6692763
7548,Dist: Jalgaon,75.5276699,21.0395788
7549,Dist. Jalgaon,75.5276699,21.0395788
7550,At & Tq.Jamner,75.7787358,20.8095714
7551,Pahur,75.6833532,20.7078583
7552,Dist: Jalgaon,75.5276699,21.0395788
7553,Tq.Chopada,,
7554,Jalgaon,75.5626039,21.0076578
7555,Tq.Raver,,
7556,Kinhi,74.4349761,19.0936325
7557,Tq:Amalner,75.0639567,21.0448207
7558,Tq.Jamner,75.7787358,20.8095714
7559,Bhokri,87.670442,25.931122
7560,Tq.Raver,,
7561,Parola,,
7562,Tq.Raver,,
7563,Dist. Jalgaon,75.5276699,21.0395788
7564,Dist. Jalgaon,75.5276699,21.0395788
7565,Dist. Jalgaon,75.5276699,21.0395788
7566,Transport Nagar,80.8961509,26.7764602
7567,Jamner,75.7787358,20.8095714
7568,At & Tq:Jamner,75.7787358,20.8095714
7569,Dist: Jalgaon,75.5276699,21.0395788
7570,Tq:Chopda,,
7571,Pimparipancham,,
7572,Nandurkhede,76.0362897,21.1965294
7573,Karki,44.9482851,39.788047
7574,Ainpur,76.0434417,21.1629294
7575,Tamgavhan,74.8448648,20.4158346
7576,Padale,,
7577,Ahirwadi,76.0834258,21.2974587
7578,Bhatkhede,75.7109806,22.5966165
7579,Nandurkhed,,
7580,Nimbol,73.8507279,26.3019821
7581,Kerhale,76.0558585,21.2706777
7582,Dist. Jalgaon � 424 201,75.5626039,21.0076578
7583,Dist. Jalgaon,75.5276699,21.0395788
7584,Dist: Jalgaon,75.5276699,21.0395788
7585,Dist. Jalgaon,75.5276699,21.0395788
7586,Karki,44.9482851,39.788047
7587,Tandalwadi,75.9564843,21.1096446
7588,Dist:Jalgaon,75.5276699,21.0395788
7589,Dist: Jalgaon - 424206,75.7836589,20.8517522
7590,Dist:Jalgaon,75.5276699,21.0395788
7591,Tal. Bhadgaon,75.2290786,20.6692763
7592,Tq. Motala,15.0470936,58.5380335
7593,Wadri,,
7594,Tal. Chalisgaon,75.0063288,20.4619475
7595,Tq.Amalner,75.0639567,21.0448207
7596,A/P- & Tq. Ambad,75.7957383,19.6177051
7597,Jalna,75.8816345,19.8346659
7598,Tal & Dist: Jalna,75.8744983,19.840384
7599,DIST:JALNA,75.8744983,19.840384
7600,Jalna,75.8816345,19.8346659
7601,Dist: Jalna,75.8744983,19.840384
7602,Dist:Jalna,75.8744983,19.840384
7603,Jalna,75.8816345,19.8346659
7604,Jalna,75.8816345,19.8346659
7605,Ramnagar,79.1264997,29.3947643
7606,Jalna - 431 203,75.8816345,19.8346659
7607,Jalna,75.8816345,19.8346659
7608,Tq:Jafrabad,77.2721327,28.6841295
7609,Dist: Jalna,75.8744983,19.840384
7610,Dist.Jalna,75.8744983,19.840384
7611,Gundewadi,75.094671,16.8201863
7612,Tq.Ghansawangi,75.9869609,19.5231209
7613,Dist. Jalna,75.8744983,19.840384
7614,Tq.Dist.Jalna,75.8744983,19.840384
7615,Jalna,75.8816345,19.8346659
7616,Tal: Dist: Jalna,75.8744983,19.840384
7617,Jalna,75.8816345,19.8346659
7618,Lingewadi,75.8272482,20.2291986
7619,Hanmanthwadi,74.1739057,16.7205691
7620,Dist. Kolhapur,74.123996,16.3934575
7621,Dist. Kolhapur,74.123996,16.3934575
7622,Takawade,74.509707,16.6906223
7623,Dist. Kolhapur,74.123996,16.3934575
7624,Shirol,74.5908872,16.7480408
7625,Bukihal(Kh.),,
7626,Narande,74.3953998,16.8194383
7627,Tq.Radhanagari,73.9976946,16.4151164
7628,Tal. Shirol,74.5908872,16.7480408
7629,Vhagutti,,
7630,Vetawade,74.0665041,16.7813808
7631,Mahe,,
7632,Kuradwadi,75.4249021,18.0974835
7633,Bonjurdi,74.2678169,16.0302416
7634,Halkarni,74.4730782,16.1654949
7635,Shinoli,73.7786739,19.0748731
7636,Turkewadi,74.3308864,15.8794348
7637,Dist: Kolhapur,74.123996,16.3934575
7638,Shirol,74.5908872,16.7480408
7639,Kurani,,
7640,Pusad,77.568649,19.9104257
7641,Kasba Thane,74.0799469,16.759006
7642,Shirti,74.6371154,16.721806
7643,Kini,,
7644,Sake,,
7645,Nigwe,,
7646,Mangaon,73.281696,18.2382428
7647,Tq:Shirola,,
7648,Nanundre,74.0149558,16.7785624
7649,Mahalaswade,,
7650,Kagal,74.3085454,16.5886465
7651,Kasarwada,74.0782914,16.3999229
7652,Dist: Kolhapur,74.123996,16.3934575
7653,Boravade,74.1254641,16.4235811
7654,Mandukli,,
7655,Kundal,,
7656,Tamankwada,,
7657,Gavase,74.1761073,15.999831
7658,MIDC Kagal-Hatkanangale,74.4274412,16.7494246
7659,Vadgaon,73.6389598,18.7372002
7660,Ghalwad,74.6407752,16.7514829
